edad,sexo,nivel_socioeconomico,rendimiento_previo,asistencia_previa,distancia_escuela,rollout_score,tratado,participa_programa,intensidad_tutorias,tiempo_abandono_meses,evento_abandono,abandono_12m
15,0,-0.9354387020445953,89.43880785796192,73.77965194445619,1.9778866441332388,0.6200013334774084,1,1,7.64795445216103,12.0,1,1
16,0,1.0859821161750323,60.05543507771771,85.82737583173865,3.54320314200723,0.34022299445125703,1,1,4.41612531548473,12.0,0,0
12,0,-0.535963445114048,75.17194553112535,84.96873590507597,1.0744342792842403,0.8559251895912978,1,1,6.558508084195424,12.0,0,0
16,0,0.8080577982811451,80.12213873296321,90.69771454983851,0.597622017625579,0.4346781483164702,1,1,4.697812777042781,12.0,0,0
15,1,0.36728731340134063,48.86273651192424,68.00302471634691,4.034986849146292,0.1928396089422456,0,0,0.0,12.0,0,0
15,0,1.8381836767951225,52.72041246948198,56.83856137031123,2.2128955627475726,0.19110562269114495,0,0,0.0,11.0,1,1
15,0,-0.22346598237185214,78.46311769732102,88.58014195302145,1.1887242259296258,0.7687641807211604,0,0,0.0,6.0,1,1
16,1,-0.3493167961181975,85.27521418062764,71.71803727034765,1.3384714836882259,0.2655875983073599,0,0,0.0,12.0,0,0
15,1,-0.01941960588773261,68.44321290261533,59.81512135611362,0.45695668190800054,0.767233394159223,1,1,5.837985565645897,12.0,0,0
17,1,-0.30317978283427544,46.802784697469185,81.45063745959382,1.9712957147344639,0.20588731076659939,0,0,0.0,12.0,0,0
16,1,0.7999419019420501,89.80591667549162,87.93175688218678,0.8886484062001626,0.3216863687013094,0,0,0.0,12.0,0,0
15,0,-1.616310608436588,52.03543653282053,78.77942867878723,10.872942475326886,0.4654869724396994,0,0,0.0,1.0,1,1
17,0,-1.053682419146354,54.97293328242822,75.42151613817511,1.3085588873212437,0.9431958496934507,1,1,12.0,1.0,1,1
14,1,-1.067802921579193,65.13506751734432,78.40637767854093,1.3306189644751196,0.9317314247538246,0,0,0.0,12.0,0,0
15,1,0.9503075919735757,83.31240631072161,76.29417237599218,1.6687385990375778,0.2068718754222878,0,0,0.0,12.0,0,0
16,0,1.7106133725819253,72.80963964828335,66.51952888059833,4.971958524512193,0.3582190412430728,0,0,0.0,6.0,1,1
13,1,-0.1044492185374715,66.22298250542866,72.85319323009568,3.2270736014193186,0.14939938845377232,0,0,0.0,12.0,0,0
15,0,-0.16882172319001063,66.9493279517716,85.21279905013814,1.1997875737008734,0.5099850793134971,0,0,0.0,12.0,0,0
13,0,0.07005216311318138,60.65272002965199,83.216785413765,2.536661908158245,0.4605825506946666,0,0,0.0,10.0,1,1
17,1,1.1618783026081905,68.37209271777759,81.6805980596682,1.7649166092820405,0.9007601624507324,1,1,9.391192231495529,12.0,0,0
14,1,-0.9273531341905741,22.056598834585458,70.0485151814662,1.3559932587453292,0.9300053777910726,0,0,0.0,8.0,1,1
12,1,0.23836898273478513,55.55088811395302,78.18496837864333,0.42716820949555095,0.3835673910072921,1,1,8.354177896594294,12.0,0,0
14,0,0.9751976297824297,63.61982902375171,58.22934953557145,1.2470044270319742,0.49173794301898943,1,1,7.45920080272996,12.0,0,0
15,1,0.5010941699398452,42.73478874570739,81.7847666388539,0.5642446782961745,0.8962362491461331,0,0,0.0,12.0,0,0
13,0,0.1895816165987434,65.7948497671734,94.28857707813567,4.926497368256401,0.8067078077450615,1,1,4.207609846431268,5.0,1,1
13,0,1.0010460925671412,56.932931685208175,65.25867867957894,0.8171603502799918,0.0036563113446492768,0,0,0.0,12.0,0,0
16,1,-2.703232292999237,86.33213547473235,74.14072326682245,6.084139506430968,0.3200595641835825,0,0,0.0,8.0,1,1
13,1,0.6778753195309076,83.59529587822284,83.2910677871013,1.523088845058955,0.4217742419361259,1,1,7.055238666454993,12.0,0,0
16,1,-0.6540756831274238,53.012916463227555,92.52842634427483,1.9968700104105128,0.22971628368323171,0,0,0.0,12.0,0,0
17,1,-1.830632896856457,57.73743432649957,75.51775383699851,1.5658831563490823,0.19957161589593875,0,0,0.0,12.0,0,0
12,1,0.5112025995249807,58.89078651587411,73.07749670734104,0.27710077223527596,0.03778450659567967,0,0,0.0,12.0,0,0
15,1,1.3736585451629577,53.22510785760566,60.31076857583917,0.9426368872963881,0.6433697250697605,0,0,0.0,12.0,0,0
16,0,-0.13744851462769186,62.9253747604219,81.03438129308107,0.20882440262814084,0.26251029048316565,0,0,0.0,12.0,0,0
12,0,0.9528745472029388,48.625768966686145,100.0,1.950776400490702,0.05234717843131309,1,1,7.3029007643086326,12.0,0,0
13,0,1.6122782579886454,43.04076997593711,82.77358461964675,1.1843396164322908,0.23097931052806364,1,1,3.9861389835059677,10.0,1,1
13,0,1.3149144535840473,69.34066835850403,79.77721020816287,3.010020407549385,0.8019139528361265,0,0,0.0,12.0,0,0
12,1,1.639964529371393,69.44294376332716,83.22082310766986,0.4981294441072529,0.8514891816465466,1,1,9.485120879261894,12.0,0,0
13,0,0.7421274910718922,47.93526360510012,79.88907996051398,0.3596079972396669,0.48306624519330266,1,0,0.0,12.0,0,0
17,0,0.0754336389015928,73.430331461439,71.8698562773987,1.0428708549585355,0.41607067040868617,1,1,7.656884430934216,12.0,0,0
17,0,-1.6019658118971685,50.52633406252003,88.23279915677705,5.223264448945991,0.9778536935017818,0,0,0.0,4.0,1,1
12,1,-0.24606248812994858,63.797478570569716,82.25761523111754,2.478659898778821,0.2005646595880699,0,0,0.0,12.0,0,0
16,0,-0.8432465953161917,72.30516018918684,80.17613251933658,1.085746152048474,0.21535928285460848,0,0,0.0,12.0,0,0
16,1,2.1709427174978138,59.4958115294443,70.2463397272175,1.4566045652212336,0.29186717703639975,1,1,9.579681620736539,8.0,1,1
12,0,-0.1758858124323366,66.82111368211702,93.03507931934759,0.1759429726078821,0.1727573182810873,0,0,0.0,12.0,0,0
16,0,0.12320480678448567,52.25355534168642,86.6470274533311,8.343647645565703,0.3793655982041866,0,0,0.0,2.0,1,1
16,1,0.5514853760404675,57.05300124857854,74.47079162632699,2.195669010609563,0.9108342269897538,1,1,6.896936655942024,12.0,0,0
17,1,0.043602446372453724,56.9121085367949,90.01824853681937,0.67207605350551,0.6153478406285743,1,1,4.65082155733427,12.0,0,0
16,0,1.695051040430753,48.80132480189641,75.02429161614793,1.762853192635727,0.41194654861226365,1,1,5.512583427091699,12.0,0,0
14,1,-0.622649361734452,57.348387553263265,72.17996507488964,0.23190474833547073,0.9344107945712148,0,0,0.0,8.0,1,1
15,1,0.1946074552372427,36.7707255170438,72.40296882519714,6.753204794947747,0.04846423247582232,0,0,0.0,1.0,1,1
13,0,-0.7424705856980482,52.63269379286843,62.28931446911909,0.38422261171141653,0.21027617790186137,0,0,0.0,6.0,1,1
14,1,-1.3200225112207058,55.726867599454934,84.71542380418205,2.0884204758643805,0.565888605101759,0,0,0.0,4.0,1,1
16,1,-0.6117690909052854,56.1573037125693,61.6885512166165,0.5632792962153197,0.6155526231931792,0,0,0.0,12.0,0,0
17,1,-0.03703679704841202,56.377538311938316,67.71556168734237,2.528588071433596,0.03955750656261314,0,0,0.0,3.0,1,1
12,1,-0.42930222451725997,59.073537002098064,59.24411990921467,2.999565568841574,0.4030387579071322,1,1,9.080258260048643,12.0,0,0
16,1,-0.692420979873856,67.19162277129095,79.13930307209107,2.238159014450261,0.6491539648308727,1,1,3.2906501328086923,12.0,0,0
17,1,-1.4063174636718339,73.11775611198783,78.49679539728128,1.9064253717270019,0.6980705464034016,1,1,2.95746020834814,12.0,0,0
15,1,-0.08310557262869477,50.25352159727599,76.73303786813636,4.459953949226526,0.6381399025162693,0,0,0.0,2.0,1,1
16,1,-1.5047203740310022,41.951987169162834,69.57422305329423,0.16378003294096558,0.32056322436092455,1,1,6.140480230946,12.0,0,0
12,1,0.7600559636896026,44.36933381635345,68.2776624656336,0.8036876431170382,0.09352012359790951,1,1,4.395381785245416,12.0,0,0
17,1,0.08243975293450329,52.69195618207609,84.64369863546574,0.5708026297312974,0.4271124464193341,0,0,0.0,11.0,1,1
17,1,-1.4575514994649306,54.72118023275236,74.49448068291512,8.848025624087784,0.12875443736805547,0,0,0.0,1.0,1,1
17,0,-0.30920907704986345,48.45005900703814,83.16358321536144,0.9865929212815119,0.9476236585206671,1,1,7.8583267619133705,12.0,0,0
15,1,-0.7521564055905832,40.55825003625158,71.14751313875777,2.6381142139835743,0.47517086602262826,0,0,0.0,12.0,0,0
16,1,0.31917451041918043,53.15818758788718,81.81062742771083,2.3086210498873894,0.31725917435686757,0,0,0.0,12.0,0,0
15,0,1.3404504460231446,62.72139930170957,93.03278037316063,0.47672057536827006,0.7663040711189001,1,1,9.18953575582843,12.0,0,0
13,1,-1.8751724696457446,68.92544198753347,85.86165800392783,0.5462377455657041,0.49794859258226387,0,0,0.0,12.0,0,0
13,0,0.11502607914741717,51.63865420337518,75.8758618178352,0.6605795528969495,0.31003402401245006,0,0,0.0,12.0,0,0
16,0,-0.1601327955666404,53.80503266784849,82.57198970355927,1.059090421606008,0.8119677423908017,1,1,6.3307645349347,12.0,0,0
15,1,0.6713400764504657,46.09952536729034,77.59334825469787,0.5339951340019585,0.867152151001122,1,1,3.855444791142125,12.0,0,0
12,0,0.21319662823768915,59.528412444378354,80.07880184694729,0.039694281377341656,0.673008166288677,0,0,0.0,12.0,0,0
17,1,-0.7519693317388191,47.27357048713778,76.74388947851496,4.230436848533242,0.046964422407667294,0,0,0.0,3.0,1,1
17,1,-0.31905393566661816,68.596917198618,78.3566479411461,6.739969102812328,0.5663228801665321,0,0,0.0,7.0,1,1
16,1,-0.796025856803489,33.21200262098833,82.12093353074175,0.835795306922338,0.7632949119972816,1,1,11.378847850391733,12.0,0,0
13,0,1.0760071385985983,54.60555491321306,70.06641300418049,0.8265113904347378,0.13650301208358218,1,1,3.415052461373194,12.0,0,0
13,0,0.02131164867194222,64.51661008787613,69.84121173010021,0.014234158411969072,0.22867075138460335,1,1,3.5679380101296148,12.0,0,0
17,1,1.9011906857530074,62.757517744837564,66.1145744616879,2.280435982479458,0.8824951050681364,0,0,0.0,4.0,1,1
16,1,-0.060660813814620775,100.39550495970745,63.9972889549629,3.4909723193476845,0.020121721853074037,0,0,0.0,12.0,0,0
15,1,-0.7084067669104628,65.24700036851861,67.82717307779521,0.3170732690001098,0.752727137825976,0,0,0.0,7.0,1,1
13,0,-1.5137143926128271,44.93918104736984,81.5946250680413,0.34791252574943127,0.4737732925144229,0,0,0.0,3.0,1,1
15,1,-1.803139676255945,58.5680362936639,71.07212484508116,3.1220885105972234,0.44677215883960686,0,0,0.0,10.0,1,1
13,1,-1.5841359430054898,33.356304998003225,85.13614464231097,1.9157403407098506,0.0070965324948871755,0,0,0.0,8.0,1,1
13,1,0.2671266510114834,58.791003760548584,80.34713748752561,0.09179587240998134,0.8193982309664928,0,0,0.0,12.0,0,0
14,0,0.5087250232299338,47.50415914498862,60.31495786561946,1.9486183921737437,0.35982490063656647,0,0,0.0,9.0,1,1
13,1,-1.5811907020321334,73.73085413340243,86.5497558422169,0.7389927852241153,0.5407656313005429,1,1,8.829736921346822,12.0,0,0
12,1,0.8950383140761154,51.756895881066974,88.1079864559171,0.9200278829942264,0.6773006863356594,0,0,0.0,12.0,0,0
16,1,-0.4830610516834395,58.2485112630713,70.06137325165147,2.9370178096185917,0.7026295764379158,0,0,0.0,9.0,1,1
16,0,0.14679301198554937,50.46663237893395,84.20191542894992,3.3313308535714983,0.9559800588260723,0,0,0.0,6.0,1,1
15,1,1.6122206282554243,86.08277027779997,71.43501762590802,1.0228403570900884,0.5313399532366091,0,0,0.0,12.0,0,0
13,1,0.8968393158655319,55.18135850823133,80.97670376748336,5.880706243564916,0.3997195509744276,0,0,0.0,9.0,1,1
12,0,-0.2685306479058323,87.48835565218803,67.35501593045035,1.043310499276796,0.9537036264917079,1,1,7.092132637392088,12.0,0,0
15,1,-0.8911922254152874,72.212276431774,62.06893547465423,2.9553815295201056,0.6421102350255211,0,0,0.0,12.0,0,0
14,1,-2.151815401329305,67.23100091003079,76.17182810387031,1.3228213648260774,0.2981503562765556,0,0,0.0,8.0,1,1
15,0,-0.7191533192424201,65.5309972097628,78.76271053725164,4.556415821699772,0.12646424540357115,0,0,0.0,11.0,1,1
15,0,-0.21113023882769444,65.90695947324377,76.02320306385396,4.7667497717530445,0.8425545014651813,0,0,0.0,5.0,1,1
13,1,-0.987179527151184,31.08491130981585,68.1596944177744,0.18295205644965265,0.36218160279415157,0,0,0.0,12.0,0,0
14,0,-0.13125696709230472,55.81674908773865,76.00100937868864,5.513220719721939,0.6604697213644312,0,0,0.0,4.0,1,1
15,1,0.07685188295876821,72.67736956776483,82.69294752580734,3.492060444297564,0.47081641936589813,1,1,6.285669554028074,12.0,0,0
12,0,-0.22485598180807856,59.26654224788842,79.55106969877463,3.133817609124306,0.19892977979503834,1,1,6.562369587505751,12.0,0,0
12,1,-0.6500025808234597,38.922152297946376,81.82501030599214,0.44856675054740563,0.6016866086204651,0,0,0.0,12.0,0,0
16,0,0.16865467196672768,59.213933241337955,73.29884799545768,3.270734468603796,0.06068306895068232,0,0,0.0,12.0,0,0
14,1,0.44194064956940904,85.56158274383236,91.7171791471616,3.796010549078797,0.4133424598711922,1,1,8.407193585833568,12.0,0,0
14,1,-1.090399077442846,78.70337573302079,68.23826663445219,0.6825886247989037,0.546614939663671,0,0,0.0,12.0,0,0
16,1,1.41093237974627,59.069939859509525,84.87560297086719,6.0839745990246845,0.43604697411857907,0,0,0.0,5.0,1,1
15,1,-0.09858813228426173,74.2717391558713,91.81891092959961,0.10229218181169096,0.7486721752509908,0,0,0.0,12.0,0,0
14,0,0.018849622944847662,54.50239469447922,84.80908092748895,0.3248243486211893,0.8279249545453125,0,0,0.0,12.0,0,0
12,1,0.7082144232565571,34.441926197599216,77.9747577293517,1.5425683420896628,0.771243074033178,0,0,0.0,1.0,1,1
12,0,0.23321613126350166,46.133010178056686,74.71702953337021,1.7150649771878894,0.03881294781180211,1,1,4.449517457071862,12.0,0,0
13,0,0.9531366339132451,83.44333152762297,90.36087651046256,2.0721206975215893,0.1941287704459722,0,0,0.0,12.0,0,0
14,0,0.2871241652018242,55.89010377256044,65.77025074738327,0.03422950953198876,0.5366075092637743,1,1,9.649726539619921,12.0,0,0
15,0,-0.6124373746404379,56.34924030937473,70.29875739620357,6.456174975624967,0.9348220404438012,0,0,0.0,12.0,1,1
16,1,0.36150352520610163,55.502427055876794,76.02442234508278,0.09122542996576913,0.8349567750521169,1,1,3.233270627686739,12.0,0,0
16,1,-1.1437262073206618,88.56204884359511,92.37653757511998,0.30877930644619056,0.8425345083518017,1,1,9.047177998961558,12.0,0,0
15,0,0.10855970577652314,84.38938373043095,83.79767636040896,0.028227296290308682,0.3032081937596749,1,1,4.23056946524371,12.0,0,0
17,0,-0.0332299906444608,93.281703501722,70.31954241489754,1.6733813210412196,0.42944789707870257,1,1,9.03288632445209,12.0,0,0
13,1,-0.2081168572725397,57.61432184399923,76.89692294615097,5.384360118891466,0.4707059473159374,0,0,0.0,3.0,1,1
16,0,-0.12853751143893075,64.43436733120643,73.85676855903705,2.1929122262551886,0.15737158334991042,1,1,5.756203707710822,12.0,0,0
14,0,-1.881849045497639,37.25036175868813,72.90211007766464,3.459344420365005,0.031068130244456316,0,0,0.0,5.0,1,1
13,0,-0.5487249077409615,82.15401639177412,89.78889558556779,0.026740374790609374,0.9469028994605169,1,1,6.494898034362748,12.0,0,0
14,1,0.09284490114111471,42.48330673098097,66.28256870736494,1.5618389964399992,0.24071258566350673,0,0,0.0,12.0,0,0
12,1,0.15985639199740037,63.251633456439436,96.08780855734373,1.2307543316310425,0.2399489037236313,0,0,0.0,12.0,0,0
13,0,-1.0276751409259581,43.54046208550734,88.28229690184622,1.3821703927058069,0.08337905376875954,0,0,0.0,3.0,1,1
16,0,1.2657078408647007,51.16699759891956,90.90861670603698,0.1499065963272196,0.9285077519437785,1,1,9.111205441874601,12.0,0,0
13,1,-0.8661748482145009,47.441063534254496,75.37060487974742,2.3067834804673018,0.579737114939772,0,0,0.0,8.0,1,1
13,1,0.9694572005267368,50.881871089862734,78.50059280920891,1.399217683835627,0.6670368571253539,1,1,8.787487265790565,12.0,0,0
13,0,0.42719436187168486,51.91315945276532,65.66848185475288,2.89760673837556,0.9115768872630525,1,0,0.0,1.0,1,1
17,1,-0.646227309843803,51.775968076123846,74.75337592933197,1.3283057512018586,0.3456201689007895,1,1,7.320648752419644,12.0,0,0
13,0,1.775310892609512,72.50000867670461,84.93654847643151,0.32358341439118193,0.6215073111380841,1,1,4.8051294541481315,12.0,0,0
14,0,-1.19363683175648,43.4270581040622,92.96063061781396,2.089708706254247,0.03879945472888746,0,0,0.0,5.0,1,1
12,1,0.9191541736100015,63.308121405208006,68.92843183197549,0.3784177087964943,0.18677252823112933,0,0,0.0,12.0,0,0
15,0,1.0005823180429783,78.26938728458337,76.34494063014733,4.1176246040838205,0.8312458050899425,0,0,0.0,12.0,0,0
13,1,-0.6706202090766449,52.30205453229906,78.48700779767478,1.89926198084261,0.7667683563383357,1,1,6.332270821770837,12.0,0,0
16,0,1.3924653000643288,49.23121663878597,66.04210797807515,0.34206040997013365,0.3506426914571469,1,1,6.0437824001285705,6.0,1,1
13,0,-0.2500465145989528,56.542130622296234,85.913492417584,6.558210353317365,0.3768106277742125,0,0,0.0,8.0,1,1
16,1,0.28869362927985703,77.69587812541064,72.7600966825739,1.4611393504302592,0.5335544335535795,1,1,6.518143995360617,2.0,1,1
14,0,0.2603218387712207,62.911614464300364,78.04609648822976,0.151384349018732,0.0002410046851345493,0,0,0.0,12.0,0,0
16,1,-0.1343087414705478,52.03178558088602,75.48050628088123,1.9714579644215189,0.24124433603802786,1,1,7.223223958990779,12.0,0,0
15,0,0.8108082731597821,67.2581497678206,72.10661494280326,0.583912807509723,0.20823180860821444,0,0,0.0,12.0,0,0
12,0,0.793488720552213,43.46561775245365,79.92955014519445,3.2561556410491153,0.25048294674976346,1,1,1.721646375236074,6.0,1,1
16,0,-1.7485319732381808,70.22039265664422,77.84390421431978,3.405542903388377,0.8059058425334413,0,0,0.0,1.0,1,1
16,1,1.3043402428781525,66.12910961552652,76.28142117721335,7.721458228274424,0.27967385654644317,0,0,0.0,1.0,1,1
12,0,-1.6624919880356743,55.38287293291674,72.71538378319657,1.39378650075045,0.19152132205014816,0,0,0.0,3.0,1,1
15,1,1.0325462043416573,47.421213023291536,83.19524670782955,1.2137807353661532,0.5042634607930315,0,0,0.0,12.0,0,0
13,0,1.1267051368275833,46.69978616574814,96.53617268492285,2.8005886533800317,0.8656450363727319,0,0,0.0,4.0,1,1
16,1,-1.0909664302151982,68.02226004518866,81.39887232839128,0.2842118843814916,0.24134970383749987,0,0,0.0,12.0,0,0
12,0,-0.4108142879545848,78.43470753733592,89.9611821491113,1.5833533342416617,0.0785362427927987,0,0,0.0,12.0,0,0
14,1,-1.1057046684859357,50.44038379456808,66.09778074846537,1.5804072088984829,0.3564047358496647,0,0,0.0,6.0,1,1
12,1,-0.21492103028873533,66.87580055327226,81.57761439293769,0.18746372219254104,0.7476518245649778,0,0,0.0,3.0,1,1
14,1,-0.30803428418574125,28.69459472096897,69.02631681028933,1.0825149742694276,0.5506905446947946,0,0,0.0,1.0,1,1
15,1,0.7796605322693398,51.23073404014201,65.23075072468099,3.838523953239046,0.8167933695743474,1,0,0.0,1.0,1,1
13,1,1.3103087461196083,59.53411600693647,72.60628592540964,3.8780187365407293,0.959592147609234,0,0,0.0,12.0,0,0
12,1,1.395683810789956,46.354748745272495,91.91899334413573,0.20902767042952297,0.792662476751617,1,1,8.046641539361858,12.0,0,0
17,0,-0.5621680265783021,45.95240437815606,89.50015828669646,0.19020634450896035,0.6038030788437534,1,1,6.23144652765798,12.0,0,0
16,0,-0.20922187374452778,49.983306652966704,82.430047220544,0.6095085589260237,0.4933415880523805,0,0,0.0,12.0,0,0
15,1,-1.6834381922209503,64.38289092489559,64.6729944011007,4.155143582370361,0.04006908634826667,0,0,0.0,5.0,1,1
12,1,-0.8058700664961888,57.19006472390438,78.03719348612063,0.27600293151681926,0.9843219788140413,1,1,6.275964703674219,12.0,0,0
16,1,0.9648516330974576,26.42653150012542,83.01700008901736,2.545908513380788,0.3834811225750425,0,0,0.0,12.0,0,0
12,0,1.6155828235482317,28.189497710474008,81.75536229578599,0.2133129759414719,0.1522282139168668,0,0,0.0,12.0,1,1
14,0,-1.234348871879922,50.89702233214237,61.56206416519254,1.951751636425062,0.6667088553964567,0,0,0.0,2.0,1,1
12,0,-0.5924642591528942,66.86529879080328,71.09682151980128,0.880322120152546,0.28428828909545933,1,1,4.367891311747179,12.0,0,0
17,1,-0.02640575695892703,18.78742735912148,79.35922235851284,3.110978940322702,0.5857782709310476,0,0,0.0,3.0,1,1
12,0,0.2801611588196068,52.50404735772554,85.3629090951719,0.5323381541370589,0.5867679078445912,1,1,6.331228394497846,12.0,0,0
12,0,-0.8096035199216461,52.106282152238684,58.03872178900053,2.038873122355617,0.44572982090286917,1,1,1.0,12.0,0,0
17,0,0.4240610444640897,80.82506667312671,78.37876024520142,0.5375440909294724,0.8361186155450426,1,1,6.105776705052028,12.0,0,0
15,0,-0.47383934707091613,54.22467282430705,81.43048769878952,2.50115270355534,0.26496706155544303,0,0,0.0,12.0,0,0
12,1,-0.014452270878279104,65.74483477111393,88.49611988516213,4.1378426998940565,0.44863259161773417,1,1,4.594268125560616,12.0,0,0
17,0,0.5462842480036996,62.118857101311946,86.92857584237437,0.27118542938368473,0.5376921285909715,1,1,7.678642804418163,12.0,0,0
16,1,0.0064222698109378164,28.04150280289199,85.82571318808806,4.028741653297674,0.6636247207672996,1,1,5.379820797280858,12.0,0,0
14,0,-0.4363858905265686,71.52310824947605,72.00059493298066,1.800712989685943,0.7839718505055895,1,1,6.921687951175788,12.0,0,0
14,0,-0.10960980392583083,63.23094758184432,60.91997862876693,0.27189259143908656,0.39480728287825606,0,0,0.0,12.0,0,0
12,0,-0.08836295920533532,67.62402959511884,76.069472429386,1.115631312050035,0.646046944096596,1,0,0.0,12.0,0,0
15,0,-0.3700110298821277,118.8935655965449,90.0163182520856,0.35075614172940356,0.15061095306851913,1,1,8.536386114528161,12.0,0,0
15,0,-0.25879606266710237,28.738305907521173,93.93454527524432,2.4102662135435464,0.9326481005424786,1,1,9.786647341258282,12.0,0,0
16,0,1.598647170504717,85.87044974641663,87.10549102297786,2.8448226700749766,0.38305880642100354,0,0,0.0,12.0,0,0
12,1,0.5609194479412387,55.688287208994666,84.29340822801734,0.22364384749618327,0.7295214219764384,0,0,0.0,12.0,0,0
14,0,-0.29548031802916036,64.30993356604515,83.79639648385965,1.4110058089921278,0.020341081882177647,0,0,0.0,3.0,1,1
15,1,0.6969544045107356,59.31731632048137,74.43881253239219,3.370749561508507,0.205187142904807,1,0,0.0,12.0,0,0
12,1,-0.33381948975600995,53.63645499902935,78.6993970644638,5.502845940636481,0.487082544323578,0,0,0.0,1.0,1,1
15,1,1.1731246375866413,51.452506076418615,96.6906952582633,1.4411102061812466,0.8782524677323466,1,1,9.439300203083945,12.0,0,0
17,0,0.3696421921980939,64.94263103359513,70.57441994208124,6.002664794488936,0.5272551499506771,0,0,0.0,8.0,1,1
15,0,-0.10730214400422888,37.24239454992481,96.14778790709852,1.5344012580569644,0.929870482293879,0,0,0.0,12.0,0,0
14,0,0.4477169258102776,71.25868751282648,76.77971845507942,1.0023793797099256,0.48379689658279634,0,0,0.0,3.0,1,1
13,0,-1.5708761520684993,53.757083926721194,93.25432109095078,3.7704240478717184,0.49044909673594994,0,0,0.0,9.0,1,1
16,1,-1.1267674689098053,43.04895991439463,65.93184990502462,1.3584203486236568,0.11974678850053189,0,0,0.0,9.0,1,1
16,0,-1.1939250063990554,53.24980713006279,85.8590420116465,1.2769487464744607,0.8026562441522198,0,0,0.0,10.0,1,1
14,0,0.14294309476370676,78.8572382529386,72.63229864052379,1.3479149307780605,0.2469654124670625,0,0,0.0,5.0,1,1
15,1,1.732514999485092,51.96997369475665,65.84732808075813,3.7518262548897856,0.8996124893723151,1,1,6.699092607295242,12.0,0,0
12,1,2.2313001461926323,65.3768042731443,82.18534042410946,3.5668867879250183,0.9108242203303961,1,1,8.818537219570493,12.0,0,0
15,1,0.6380511014407572,49.0356558642679,90.09471788595968,1.0334191085019266,0.9433101118741497,1,0,0.0,6.0,1,1
14,0,0.5008444749444569,71.3688277488543,71.55058561406504,0.810829798348883,0.52023048910309,1,1,6.092895866402082,12.0,0,0
16,0,-1.801057734152739,70.28261608185306,65.00984039541599,1.354264312955355,0.6770937847836443,1,1,6.6390949329970566,12.0,0,0
15,1,-0.5426737997340217,87.72913249944617,79.08155235665045,1.7008772870803959,0.7785158800616635,0,0,0.0,12.0,0,0
16,0,-0.7877837519082389,57.36654081751177,79.12564671222819,0.5445027097498766,0.1310146186504656,1,1,6.2124145434444955,12.0,0,0
12,0,-0.620847598251116,70.0298220713686,85.48319627554498,3.1593221971952006,0.6009571949974972,0,0,0.0,10.0,1,1
16,0,-0.1681438185847896,61.47101309308417,89.49594571364489,1.3329433756501357,0.03429790130331167,0,0,0.0,12.0,0,0
16,0,-0.47209057769712737,79.43807672794522,79.40584818727505,0.8130680036029615,0.4975660833887259,0,0,0.0,12.0,0,0
13,0,-1.9792998103757877,49.21751418586904,98.55503314794262,0.225936524773635,0.1548426816202274,0,0,0.0,12.0,1,1
13,0,0.7479102561175338,71.17507969315922,82.24234744535292,0.5458369464563232,0.1829229259620847,1,1,4.354781601044389,12.0,0,0
17,1,-1.0727430257398065,57.079540558249775,76.535734939931,5.962916143129012,0.3650475666926015,0,0,0.0,3.0,1,1
13,1,0.23924686411114954,59.037177343372534,63.88432640897172,0.7279737559554482,0.432437166716503,1,1,9.283317709035916,12.0,0,0
16,1,2.0740826697499735,61.37628726672559,77.37340479683833,0.3699123431721179,0.6231724245321872,1,1,6.549256994400687,12.0,0,0
14,0,-0.9193845915864234,63.78360594640016,76.63613054588863,1.2348656533755094,0.07442841843851566,0,0,0.0,12.0,0,0
16,0,-2.5302875227463297,58.256564353170624,89.6030479628147,0.7337038032077794,0.5036917612374446,1,1,7.7477964162316635,12.0,0,0
14,0,-0.2860042218801108,63.22069774755789,84.62483624066854,0.07158443489847337,0.18262513025310112,0,0,0.0,12.0,0,0
14,1,1.100959634998571,83.67177086343277,68.20630878367383,0.7805970604596106,0.5739751750317419,1,1,9.633126483609821,12.0,0,0
13,1,1.9583474542205939,74.78174528422828,81.72254386411038,1.5710014164758495,0.6374046122611835,1,1,8.9755213859339,12.0,0,0
15,0,-1.2295495944524168,73.03731888745345,86.71531171729053,1.6046404516740063,0.5567092565528539,0,0,0.0,12.0,1,1
12,1,0.4966992232365217,53.16690710964194,95.28031359387833,0.8818496394772134,0.7382955104783077,1,1,4.3970483260538735,12.0,0,0
13,0,-0.46531045678005334,46.66138757657514,88.8750396741406,1.1858898140852723,0.3356092442409013,0,0,0.0,4.0,1,1
13,1,-0.10594835430413566,74.3295083735663,87.60846654311477,6.734630917974695,0.7651065916331309,0,0,0.0,12.0,0,0
15,1,2.6443433470170348,73.14070188794692,80.60085994615163,0.947536540381822,0.43276708170819367,1,1,7.188093035144349,12.0,0,0
12,1,-1.5029703283951532,82.09006013626473,83.8831200542345,0.5974235215836614,0.4841844983225968,0,0,0.0,12.0,0,0
16,1,0.25373966149457344,50.94029061046156,92.49504900706158,0.5580183660205535,0.6481021272610714,0,0,0.0,3.0,1,1
17,1,0.4676931717654332,56.55677016959479,66.6722260252035,1.2241101558339629,0.01835838399922396,1,1,6.756513940918966,12.0,0,0
17,0,1.0857863249393471,35.407737562118484,76.50560672783044,2.850237942789527,0.6539942214202483,0,0,0.0,12.0,0,0
